"_time","oracle_error_code","oracle_error_desc"
"2019-06-25T13:00:40.275-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:33.270-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:26.250-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:19.246-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:13.054-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:06.026-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:59:58.990-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:59:52.018-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:59:29.324-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:59:17.175-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:59:15.195-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:59:08.221-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:59:01.217-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:59:23.942-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:59:16.938-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:59:09.933-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:59:02.929-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:55.924-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:54.213-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:47.174-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:48.919-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:41.915-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:12.583-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:58:05.583-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:57:58.579-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:57:51.579-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:53:27.078-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:53:20.071-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:53:13.064-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:53:06.056-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:57.036-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:50.029-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:43.021-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:36.014-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:26.994-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:19.986-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:12.979-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:52:05.972-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:54.876-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:47.868-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:40.861-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:33.854-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:24.851-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:17.846-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:10.842-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:51:03.837-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:42:15.335-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:42:06.320-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:59.318-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:52.315-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:45.312-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:34.176-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:27.173-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:20.171-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:13.168-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:41:04.230-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:40:57.225-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:40:50.221-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:40:43.201-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:08:39.874-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:08:40.576-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:08:32.869-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:08:19.687-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:08:12.683-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:08:05.679-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:07:58.674-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:08:33.571-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T12:08:24.508-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:08:17.503-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T12:08:10.499-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T12:08:03.495-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:26:37.473-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:26:35.504-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:26:28.485-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:26:21.465-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:26:14.446-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:26:07.427-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:45.166-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:43.837-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:36.818-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:29.799-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:22.780-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:15.760-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:25:05.849-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:24:58.830-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:24:51.811-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:24:44.792-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:18:35.035-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:18:35.019-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:15:18.380-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:15:16.726-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:15:09.720-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:15:02.713-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:14:55.364-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:48.358-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:39.354-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:32.348-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:25.342-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:18.335-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:07.132-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:14:00.125-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:13:53.119-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:15:16.785-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:15:16.785-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:15:16.426-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:15:16.411-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T10:13:46.113-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:13:37.125-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:13:30.119-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:13:23.112-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:13:16.106-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:03:49.678-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:03:42.674-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:03:33.828-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:03:26.824-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:04:35.875-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:04:28.870-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:04:21.850-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:04:14.846-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T10:03:01.645-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:54.641-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:47.637-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:40.632-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:54.193-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:47.189-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:40.184-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:33.180-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:02:05.895-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:01:58.891-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:01:51.886-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T10:01:44.882-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T09:58:50.297-0400","ORA-12518","TNS:listener could not hand off client connection"
"2019-06-25T09:58:43.292-0400","ORA-12518","TNS:listener could not hand off client connection"
"2019-06-25T09:41:44.073-0400","ORA-01013","user requested cancel of current operation"
"2019-06-25T09:31:10.195-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T09:31:08.214-0400","ORA-01033","ORACLE initialization or shutdown in progress"
