_time,oracle_error_code,oracle_error_desc,date,time
2019-06-24T02:57:47.546-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:47
2019-06-24T02:57:40.146-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:40
2019-06-24T02:57:32.746-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:32
2019-06-24T02:57:25.346-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:25
2019-06-24T02:57:17.946-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:17
2019-06-24T02:57:10.810-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:10
2019-06-24T02:57:03.410-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:03
2019-06-24T02:56:54.527-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:54
2019-06-24T02:58:01.407-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:58:01
2019-06-24T02:57:54.007-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:54
2019-06-24T02:57:48.700-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:48
2019-06-24T02:57:47.563-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:47
2019-06-24T02:57:40.163-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:40
2019-06-24T02:57:32.763-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:32
2019-06-24T02:57:25.363-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:25
2019-06-24T02:57:17.963-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:17
2019-06-24T02:57:11.700-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:11
2019-06-24T02:57:10.827-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:10
2019-06-24T02:57:03.427-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:57:03
2019-06-24T02:56:56.027-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:56
2019-06-24T02:56:48.627-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:48
2019-06-24T02:56:47.127-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:47
2019-06-24T02:56:36.793-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:56:36
2019-06-24T02:56:29.393-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:56:29
2019-06-24T02:56:21.993-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:56:21
2019-06-24T02:56:14.593-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:56:14
2019-06-24T02:56:41.227-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:41
2019-06-24T02:56:30.514-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:56:30
2019-06-24T02:56:23.114-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:56:23
2019-06-24T02:56:15.714-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:56:15
2019-06-24T02:56:08.314-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:56:08
2019-06-24T02:56:00.540-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:00
2019-06-24T02:55:53.251-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:53
2019-06-24T02:55:48.008-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:48
2019-06-24T02:55:46.011-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:46
2019-06-24T02:55:38.707-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:38
2019-06-24T02:55:31.418-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:31
2019-06-24T02:55:24.113-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:24
2019-06-24T02:55:16.824-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:16
2019-06-24T02:55:11.565-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:11
2019-06-24T02:55:10.915-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:10
2019-06-24T02:55:03.610-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:03
2019-06-24T02:56:02.715-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:56:02
2019-06-24T02:55:55.427-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:55
2019-06-24T02:55:50.183-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:50
2019-06-24T02:55:48.187-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:48
2019-06-24T02:55:40.882-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:40
2019-06-24T02:55:33.593-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:33
2019-06-24T02:55:26.288-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:26
2019-06-24T02:55:18.999-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:18
2019-06-24T02:55:13.707-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:13
2019-06-24T02:55:11.857-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:11
2019-06-24T02:55:04.552-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:55:04
2019-06-24T02:55:09.405-0400,ORA-00942,table or view does not exist,2019-06-24,02:55:09
2019-06-24T02:55:09.390-0400,ORA-00942,table or view does not exist,2019-06-24,02:55:09
2019-06-24T02:54:56.322-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:56
2019-06-24T02:54:49.017-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:49
2019-06-24T02:54:41.728-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:41
2019-06-24T02:54:30.982-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:54:30
2019-06-24T02:54:23.693-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:54:23
2019-06-24T02:54:16.404-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:54:16
2019-06-24T02:54:09.229-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:54:09
2019-06-24T02:54:00.696-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:54:00
2019-06-24T02:53:53.692-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:53:53
2019-06-24T02:53:46.687-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:53:46
2019-06-24T02:53:39.683-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:53:39
2019-06-24T02:54:57.263-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:57
2019-06-24T02:54:49.958-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:49
2019-06-24T02:54:42.670-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:42
2019-06-24T02:54:20.945-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:20
2019-06-24T02:54:19.563-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:19
2019-06-24T02:54:12.332-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:12
2019-06-24T02:54:05.118-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:05
2019-06-24T02:53:57.888-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:57
2019-06-24T02:53:50.673-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:50
2019-06-24T02:53:44.873-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:44
2019-06-24T02:53:40.117-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:40
2019-06-24T02:53:32.886-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:32
2019-06-24T02:53:25.672-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:25
2019-06-24T02:54:18.261-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:18
2019-06-24T02:54:11.047-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:11
2019-06-24T02:54:05.857-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:05
2019-06-24T02:54:05.118-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:54:05
2019-06-24T02:53:57.888-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:57
2019-06-24T02:53:50.673-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:50
2019-06-24T02:53:43.041-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:43
2019-06-24T02:53:35.827-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:35
2019-06-24T02:53:35.714-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:35
2019-06-24T02:53:35.714-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:35
2019-06-24T02:53:21.382-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:21
2019-06-24T02:53:07.644-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:53:07
2019-06-24T02:53:00.430-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:53:00
2019-06-24T02:52:53.215-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:53
2019-06-24T02:52:45.904-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:45
2019-06-24T02:53:14.167-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:53:14
2019-06-24T02:53:06.085-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:53:06
2019-06-24T02:52:58.871-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:52:58
2019-06-24T02:52:49.825-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:49
2019-06-24T02:52:42.610-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:42
2019-06-24T02:52:35.396-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:35
2019-06-24T02:52:28.182-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:52:28
2019-06-24T02:50:34.583-0400,ORA-00942,table or view does not exist,2019-06-24,02:50:34
2019-06-24T02:50:34.567-0400,ORA-00942,table or view does not exist,2019-06-24,02:50:34
2019-06-24T02:49:59.149-0400,ORA-00942,table or view does not exist,2019-06-24,02:49:59
2019-06-24T02:49:59.149-0400,ORA-00942,table or view does not exist,2019-06-24,02:49:59
2019-06-24T02:49:44.759-0400,ORA-00942,table or view does not exist,2019-06-24,02:49:44
2019-06-24T02:49:44.743-0400,ORA-00942,table or view does not exist,2019-06-24,02:49:44
2019-06-24T02:46:46.186-0400,ORA-00942,table or view does not exist,2019-06-24,02:46:46
2019-06-24T02:46:46.170-0400,ORA-00942,table or view does not exist,2019-06-24,02:46:46
2019-06-24T02:47:32.088-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:32
2019-06-24T02:47:32.079-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:32
2019-06-24T02:47:58.084-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:58
2019-06-24T02:47:58.069-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:58
2019-06-24T02:47:06.051-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:06
2019-06-24T02:47:06.051-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:06
2019-06-24T02:47:25.867-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:25
2019-06-24T02:47:25.852-0400,ORA-00942,table or view does not exist,2019-06-24,02:47:25
2019-06-24T02:45:56.421-0400,ORA-00942,table or view does not exist,2019-06-24,02:45:56
2019-06-24T02:45:56.406-0400,ORA-00942,table or view does not exist,2019-06-24,02:45:56
2019-06-24T02:45:47.160-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:47
2019-06-24T02:45:44.847-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:44
2019-06-24T02:45:36.453-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:36
2019-06-24T02:45:28.077-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:28
2019-06-24T02:45:19.682-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:19
2019-06-24T02:45:11.306-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:11
2019-06-24T02:45:05.262-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:05
2019-06-24T02:45:03.304-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:03
2019-06-24T02:44:54.909-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:44:54
2019-06-24T02:44:46.533-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:44:46
2019-06-24T02:44:37.747-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:37
2019-06-24T02:44:29.371-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:29
2019-06-24T02:44:18.608-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:18
2019-06-24T02:44:10.232-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:10
2019-06-24T02:44:01.856-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:01
2019-06-24T02:43:53.480-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:53
2019-06-24T02:43:42.754-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:42
2019-06-24T02:43:34.378-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:34
2019-06-24T02:43:26.002-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:26
2019-06-24T02:43:17.627-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:17
2019-06-24T02:45:40.911-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:40
2019-06-24T02:45:38.859-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:38
2019-06-24T02:45:30.465-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:30
2019-06-24T02:45:22.089-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:22
2019-06-24T02:45:13.564-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:13
2019-06-24T02:45:05.188-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-24,02:45:05
2019-06-24T02:44:54.200-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:44:54
2019-06-24T02:44:45.825-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-24,02:44:45
2019-06-24T02:44:37.449-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:37
2019-06-24T02:44:29.073-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:29
2019-06-24T02:44:18.309-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:18
2019-06-24T02:44:09.933-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:09
2019-06-24T02:44:01.558-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:44:01
2019-06-24T02:43:53.182-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:53
2019-06-24T02:43:42.567-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-24,02:43:42
